"vehicle_type","mfr_name","division","carline","index_(model_type_index)","eng_displ","#_cyl","transmission","city_fe_(guide)_-_conventional_fuel","hwy_fe_(guide)_-_conventional_fuel","comb_fe_(guide)_-_conventional_fuel","air_aspiration_method_desc","trans","trans_desc","#_gears","drive_sys","drive_desc","fuel_usage_desc_-_conventional_fuel","annual_fuel1_cost_-_conventional_fuel","fuel2_epa_calculated_annual_fuel_cost_-_alternative_fuel","carline_class_desc","epa_fe_label_dataset_id","mfr_calculated_gas_guzzler_mpg","$_you_save_over_5_years_(amount_saved_in_fuel_costs_over_5_years_-_on_label)","$_you_spend_over_5_years_(increased_amount_spent_in_fuel_costs_over_5_years_-_on_label)","comb_co2_rounded_adjusted_(as_shown_on_fe_label)","fe_rating_(1-10_rating_on_label)"
"Gas","General Motors","Chevrolet","SUBURBAN 4WD",906,"3",6,"Auto(A10)",20,26,22,"Turbocharged","A","Automatic",10,"4","4-Wheel Drive","Diesel, ultra low sulfur (15 ppm, maximum)",1750,NA,"Standard SUV 4WD",30311,NA,NA,2250,462,5
"Gas","General Motors","Chevrolet","SUBURBAN 4WD",835,"5.3",8,"Auto(A10)",15,19,16,"Naturally Aspirated","A","Automatic",10,"4","4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",2200,NA,"Standard SUV 4WD",30658,NA,NA,4500,554,3
"Gas","General Motors","Chevrolet","SUBURBAN 4WD",827,"5.3",8,"Auto(A10)",14,19,16,"Naturally Aspirated","A","Automatic",10,"4","4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",2200,NA,"Standard SUV 4WD",30365,NA,NA,4500,569,3
"Gas","General Motors","Chevrolet","SUBURBAN 4WD",879,"6.2",8,"Auto(A10)",14,19,16,"Naturally Aspirated","A","Automatic",10,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2750,NA,"Standard SUV 4WD",30679,NA,NA,7250,555,3
"Gas","General Motors","Chevrolet","SUBURBAN 4WD",864,"6.2",8,"Auto(A10)",14,19,16,"Naturally Aspirated","A","Automatic",10,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2750,NA,"Standard SUV 4WD",30244,NA,NA,7250,568,3
"Gas","General Motors","Chevrolet","TAHOE 4WD",905,"3",6,"Auto(A10)",20,26,22,"Turbocharged","A","Automatic",10,"4","4-Wheel Drive","Diesel, ultra low sulfur (15 ppm, maximum)",1750,NA,"Standard SUV 4WD",30309,NA,NA,2250,462,5
"Gas","General Motors","Chevrolet","TAHOE 4WD",834,"5.3",8,"Auto(A10)",15,20,17,"Naturally Aspirated","A","Automatic",10,"4","4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",2050,NA,"Standard SUV 4WD",30657,NA,NA,3750,527,3
"Gas","General Motors","Chevrolet","TAHOE 4WD",822,"5.3",8,"Auto(A10)",14,19,16,"Naturally Aspirated","A","Automatic",10,"4","4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",2200,NA,"Standard SUV 4WD",30362,NA,NA,4500,556,3
"Gas","General Motors","Chevrolet","TAHOE 4WD",878,"6.2",8,"Auto(A10)",14,19,16,"Naturally Aspirated","A","Automatic",10,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2750,NA,"Standard SUV 4WD",30681,NA,NA,7250,555,3
"Gas","General Motors","Chevrolet","TAHOE 4WD",863,"6.2",8,"Auto(A10)",14,19,16,"Naturally Aspirated","A","Automatic",10,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2750,NA,"Standard SUV 4WD",30369,NA,NA,7250,568,3
"Gas","General Motors","Chevrolet","TRAVERSE AWD",562,"3.6",6,"Auto(A9)",17,25,20,"Naturally Aspirated","A","Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1750,NA,"Standard SUV 4WD",29596,NA,NA,2250,448,4
"Gas","FCA US LLC","Dodge","Durango AWD",528,"3.6",6,"Auto(A8)",18,25,21,"Naturally Aspirated","A","Automatic",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1700,NA,"Standard SUV 4WD",30728,NA,NA,2000,427,4
"Gas","FCA US LLC","Dodge","Durango AWD",529,"5.7",8,"Auto(A8)",14,22,17,"Naturally Aspirated","A","Automatic",8,"A","All Wheel Drive","Gasoline (Mid Grade Unleaded Recommended)",2400,NA,"Standard SUV 4WD",30173,NA,NA,5500,533,3
"Gas","FCA US LLC","Dodge","Durango SRT AWD",530,"6.4",8,"Auto(A8)",13,19,15,"Naturally Aspirated","A","Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2950,NA,"Standard SUV 4WD",30737,NA,NA,8250,584,2
"Gas","Ford Motor Company","Ford","BRONCO RAPTOR 4WD",152,"3",6,"Auto(S10)",15,16,15,"Turbocharged","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",2350,NA,"Standard SUV 4WD",31206,NA,NA,5250,577,2
"Gas","Ford Motor Company","Ford","EXPEDITION 4WD",32,"3.5",6,"Auto(S10)",16,22,18,"Turbocharged","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1950,NA,"Standard SUV 4WD",30875,NA,NA,3250,484,3
"Gas","Ford Motor Company","Ford","EXPEDITION 4WD",236,"3.5",6,"Auto(S10)",16,21,18,"Turbocharged","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1950,NA,"Standard SUV 4WD",30874,NA,NA,3250,494,3
"Gas","Ford Motor Company","Ford","EXPEDITION TIMBERLINE 4X4",277,"3.5",6,"Auto(S10)",15,19,17,"Turbocharged","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",2050,NA,"Standard SUV 4WD",30872,NA,NA,3750,523,3
"Gas","Ford Motor Company","Ford","EXPEDITION TIMBERLINE 4X4",278,"3.5",6,"Auto(S10)",16,19,17,"Turbocharged","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",2050,NA,"Standard SUV 4WD",30870,NA,NA,3750,523,3
"Gas","Ford Motor Company","Ford","EXPLORER AWD",17,"2.3",4,"Auto(A10)",20,27,23,"Turbocharged","A","Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1550,NA,"Standard SUV 4WD",30816,NA,NA,1250,387,5
"Gas","Ford Motor Company","Ford","EXPLORER AWD",206,"2.3",4,"Auto(A10)",20,26,22,"Turbocharged","A","Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1600,NA,"Standard SUV 4WD",30804,NA,NA,1500,404,5
"Gas","Ford Motor Company","Ford","EXPLORER AWD",154,"3",6,"Auto(A10)",18,24,20,"Turbocharged","A","Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1750,NA,"Standard SUV 4WD",30426,NA,NA,2250,445,4
"Gas","Ford Motor Company","Ford","EXPLORER AWD",28,"3",6,"Auto(S10)",18,24,20,"Turbocharged","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1750,NA,"Standard SUV 4WD",30396,NA,NA,2250,444,4
"Gas","Ford Motor Company","Ford","EXPLORER FFV AWD",98,"3.3",6,"Auto(A10)",16,24,19,"Naturally Aspirated","A","Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1850,2250,"Standard SUV 4WD",30398,NA,NA,2750,470,4
"Gas","Ford Motor Company","Ford","EXPLORER HEV AWD",94,"3.3",6,"Auto(S10)",23,26,25,"Naturally Aspirated","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1400,NA,"Standard SUV 4WD",30479,NA,NA,500,361,5
"Gas","Ford Motor Company","Ford","EXPLORER PLATINUM HEV AWD",162,"3.3",6,"Auto(S10)",23,24,23,"Naturally Aspirated","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1550,NA,"Standard SUV 4WD",30794,NA,NA,1250,379,5
"Gas","Ford Motor Company","Ford","EXPLORER TIMBERLINE AWD",207,"2.3",4,"Auto(S10)",19,21,20,"Turbocharged","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1750,NA,"Standard SUV 4WD",30817,NA,NA,2250,445,4
"Gas","Ford Motor Company","Ford","EXPLORER TIMBERLINE AWD",103,"2.3",4,"Auto(S10)",19,22,21,"Turbocharged","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1700,NA,"Standard SUV 4WD",30803,NA,NA,2000,433,4
"Gas","Hyundai","GENESIS","GV80 AWD",61,"2.5",4,"Auto(S8)",21,25,22,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2000,NA,"Standard SUV 4WD",29902,NA,NA,3500,401,5
"Gas","Hyundai","GENESIS","GV80 AWD",63,"3.5",6,"Auto(S8)",18,23,20,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2200,NA,"Standard SUV 4WD",29904,NA,NA,4500,448,4
"Gas","General Motors","GMC","ACADIA AWD",635,"2",4,"Auto(A9)",22,27,24,"Turbocharged","A","Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1450,NA,"Standard SUV 4WD",29486,NA,NA,750,368,5
"Gas","General Motors","GMC","ACADIA AWD",554,"3.6",6,"Auto(A9)",19,26,21,"Naturally Aspirated","A","Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1700,NA,"Standard SUV 4WD",29500,NA,NA,2000,417,4
"Gas","General Motors","GMC","YUKON 4WD",912,"3",6,"Auto(A10)",20,26,22,"Turbocharged","A","Automatic",10,"4","4-Wheel Drive","Diesel, ultra low sulfur (15 ppm, maximum)",1750,NA,"Standard SUV 4WD",30312,NA,NA,2250,462,5
"Gas","General Motors","GMC","YUKON 4WD",838,"5.3",8,"Auto(A10)",15,20,17,"Naturally Aspirated","A","Automatic",10,"4","4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",2050,NA,"Standard SUV 4WD",30660,NA,NA,3750,527,3
"Gas","General Motors","GMC","YUKON 4WD",829,"5.3",8,"Auto(A10)",14,19,16,"Naturally Aspirated","A","Automatic",10,"4","4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",2200,NA,"Standard SUV 4WD",30363,NA,NA,4500,556,3
"Gas","General Motors","GMC","YUKON 4WD",882,"6.2",8,"Auto(A10)",14,19,16,"Naturally Aspirated","A","Automatic",10,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2750,NA,"Standard SUV 4WD",30677,NA,NA,7250,555,3
"Gas","General Motors","GMC","YUKON 4WD",867,"6.2",8,"Auto(A10)",14,19,16,"Naturally Aspirated","A","Automatic",10,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2750,NA,"Standard SUV 4WD",30243,NA,NA,7250,568,3
"Gas","General Motors","GMC","YUKON XL 4WD",911,"3",6,"Auto(A10)",20,26,22,"Turbocharged","A","Automatic",10,"4","4-Wheel Drive","Diesel, ultra low sulfur (15 ppm, maximum)",1750,NA,"Standard SUV 4WD",30313,NA,NA,2250,462,5
"Gas","General Motors","GMC","YUKON XL 4WD",837,"5.3",8,"Auto(A10)",15,19,16,"Naturally Aspirated","A","Automatic",10,"4","4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",2200,NA,"Standard SUV 4WD",30659,NA,NA,4500,554,3
"Gas","General Motors","GMC","YUKON XL 4WD",615,"5.3",8,"Auto(A10)",14,19,16,"Naturally Aspirated","A","Automatic",10,"4","4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",2200,NA,"Standard SUV 4WD",30366,NA,NA,4500,569,3
"Gas","General Motors","GMC","YUKON XL 4WD",881,"6.2",8,"Auto(A10)",14,19,16,"Naturally Aspirated","A","Automatic",10,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2750,NA,"Standard SUV 4WD",30678,NA,NA,7250,555,3
"Gas","General Motors","GMC","YUKON XL 4WD",866,"6.2",8,"Auto(A10)",14,19,16,"Naturally Aspirated","A","Automatic",10,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2750,NA,"Standard SUV 4WD",30242,NA,NA,7250,568,3
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Palisade AWD",24,"3.8",6,"Auto(S8)",19,24,21,"Naturally Aspirated","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1700,NA,"Standard SUV 4WD",29305,NA,NA,2000,426,4
"Gas","Nissan","INFINITI","QX60 AWD",94,"3.5",6,"Auto(S9)",20,25,22,"Naturally Aspirated","SA","Semi-Automatic",9,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2000,NA,"Standard SUV 4WD",30099,NA,NA,3500,407,5
"Gas","Nissan","INFINITI","QX80 4WD",387,"5.6",8,"Auto(S7)",13,19,15,"Naturally Aspirated","SA","Semi-Automatic",7,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2950,NA,"Standard SUV 4WD",29967,NA,NA,8250,593,2
"Gas","Nissan","INFINITI","QX80 4WD",382,"5.6",8,"Auto(S7)",13,19,15,"Naturally Aspirated","SA","Semi-Automatic",7,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2950,NA,"Standard SUV 4WD",29966,NA,NA,8250,592,2
"Gas","FCA US LLC","Jeep","Grand Cherokee 4X4",535,"3.6",6,"Auto(A8)",19,26,22,"Naturally Aspirated","A","Automatic",8,"4","4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1600,NA,"Standard SUV 4WD",30511,NA,NA,1500,413,5
"Gas","FCA US LLC","Jeep","Grand Cherokee 4X4",536,"5.7",8,"Auto(A8)",14,22,17,"Naturally Aspirated","A","Automatic",8,"A","All Wheel Drive","Gasoline (Mid Grade Unleaded Recommended)",2400,NA,"Standard SUV 4WD",30174,NA,NA,5500,533,3
"Gas","FCA US LLC","Jeep","Grand Cherokee L 4X4",533,"3.6",6,"Auto(A8)",18,25,21,"Naturally Aspirated","A","Automatic",8,"4","4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1700,NA,"Standard SUV 4WD",30189,NA,NA,2000,430,4
"Gas","FCA US LLC","Jeep","Grand Cherokee L 4X4",534,"5.7",8,"Auto(A8)",14,22,17,"Naturally Aspirated","A","Automatic",8,"A","All Wheel Drive","Gasoline (Mid Grade Unleaded Recommended)",2400,NA,"Standard SUV 4WD",30175,NA,NA,5500,533,3
"Gas","FCA US LLC","Jeep","Grand Cherokee WK 4X4",540,"3.6",6,"Auto(A8)",18,25,21,"Naturally Aspirated","A","Automatic",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1700,NA,"Standard SUV 4WD",30727,NA,NA,2000,427,4
"Gas","FCA US LLC","Jeep","Grand Wagoneer 4x4",508,"3",6,"Auto(A8)",14,20,17,"Turbocharged","A","Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2600,NA,"Standard SUV 4WD",31154,NA,NA,6500,537,3
"Gas","FCA US LLC","Jeep","Grand Wagoneer 4x4",501,"6.4",8,"Auto(A8)",13,18,15,"Naturally Aspirated","A","Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2950,NA,"Standard SUV 4WD",29551,NA,NA,8250,602,2
"Gas","FCA US LLC","Jeep","Wagoneer 4x4",503,"5.7",8,"Auto(A8)",15,20,17,"Naturally Aspirated","A","Automatic",8,"A","All Wheel Drive","Gasoline (Mid Grade Unleaded Recommended)",2400,NA,"Standard SUV 4WD",29908,NA,NA,5500,520,3
"Gas","Volkswagen Group of","Lamborghini","Urus",24,"4",8,"Auto(S8)",12,17,14,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",3150,NA,"Standard SUV 4WD",29548,NA,NA,9250,617,2
"Gas","Jaguar Land Rover L","Land Rover","Defender 110",663,"2",4,"Auto(S8)",17,20,18,"Turbocharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2450,NA,"Standard SUV 4WD",29241,24.1,NA,5750,492,3
"Gas","Jaguar Land Rover L","Land Rover","Defender 110",669,"5",8,"Auto(S8)",14,19,16,"Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2750,NA,"Standard SUV 4WD",29222,20.6,NA,7250,563,3
"Gas","Jaguar Land Rover L","Land Rover","Defender 110 MHEV",665,"3",6,"Auto(S8)",17,22,19,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2350,NA,"Standard SUV 4WD",29201,26.3,NA,5250,462,4
"Gas","Jaguar Land Rover L","Land Rover","Defender 90",666,"2",4,"Auto(S8)",18,21,19,"Turbocharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2350,NA,"Standard SUV 4WD",29240,25.6,NA,5250,466,4
"Gas","Jaguar Land Rover L","Land Rover","Defender 90",668,"5",8,"Auto(S8)",15,19,16,"Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2750,NA,"Standard SUV 4WD",29251,21.2,NA,7250,545,3
"Gas","Jaguar Land Rover L","Land Rover","Defender 90 MHEV",667,"3",6,"Auto(S8)",17,22,19,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2350,NA,"Standard SUV 4WD",29171,26.3,NA,5250,462,4
"Gas","Jaguar Land Rover L","Land Rover","Discovery",63,"2",4,"Auto(S8)",19,22,21,"Turbocharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2100,NA,"Standard SUV 4WD",29242,28,NA,4000,436,4
"Gas","Jaguar Land Rover L","Land Rover","Discovery MHEV",64,"3",6,"Auto(S8)",18,24,21,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2100,NA,"Standard SUV 4WD",29281,28.7,NA,4000,435,4
"Gas","Jaguar Land Rover L","Land Rover","New Range Rover",270,"4.4",8,"Auto(S8)",16,21,18,"Turbocharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2450,NA,"Standard SUV 4WD",31078,23.6,NA,5750,508,3
"Gas","Jaguar Land Rover L","Land Rover","New Range Rover LWB",278,"4.4",8,"Auto(S8)",16,21,18,"Turbocharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2450,NA,"Standard SUV 4WD",31080,23.5,NA,5750,505,3
"Gas","Jaguar Land Rover L","Land Rover","New Range Rover P360 LWB MHEV",277,"3",6,"Auto(S8)",18,26,21,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2100,NA,"Standard SUV 4WD",31079,27.5,NA,4000,427,4
"Gas","Jaguar Land Rover L","Land Rover","New Range Rover P360 MHEV",271,"3",6,"Auto(S8)",18,26,21,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2100,NA,"Standard SUV 4WD",31071,27.5,NA,4000,427,4
"Gas","Jaguar Land Rover L","Land Rover","New Range Rover P400 LWB MHEV",273,"3",6,"Auto(S8)",18,26,21,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2100,NA,"Standard SUV 4WD",31076,27.5,NA,4000,427,4
"Gas","Jaguar Land Rover L","Land Rover","New Range Rover P400 MHEV",272,"3",6,"Auto(S8)",18,26,21,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2100,NA,"Standard SUV 4WD",31077,27.5,NA,4000,427,4
"Gas","Jaguar Land Rover L","Land Rover","Range Rover",200,"5",8,"Auto(S8)",16,21,18,"Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2450,NA,"Standard SUV 4WD",29196,23.6,NA,5750,491,3
"Gas","Jaguar Land Rover L","Land Rover","Range Rover LWB",210,"5",8,"Auto(S8)",16,21,18,"Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2450,NA,"Standard SUV 4WD",29197,23.6,NA,5750,491,3
"Gas","Jaguar Land Rover L","Land Rover","Range Rover LWB SVA",230,"5",8,"Auto(S8)",13,19,15,"Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2950,NA,"Standard SUV 4WD",29199,19.4,NA,8250,587,2
"Gas","Jaguar Land Rover L","Land Rover","Range Rover P360 MHEV",240,"3",6,"Auto(S8)",18,23,20,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2200,NA,"Standard SUV 4WD",29480,27.7,NA,4500,449,4
"Gas","Jaguar Land Rover L","Land Rover","Range Rover P400 MHEV",250,"3",6,"Auto(S8)",18,23,20,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2200,NA,"Standard SUV 4WD",29482,27.7,NA,4500,449,4
"Gas","Jaguar Land Rover L","Land Rover","Range Rover Sport",400,"5",8,"Auto(S8)",17,22,19,"Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2350,NA,"Standard SUV 4WD",29212,24.4,NA,5250,474,4
"Gas","Jaguar Land Rover L","Land Rover","Range Rover Sport P360 MHEV",420,"3",6,"Auto(S8)",19,24,21,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2100,NA,"Standard SUV 4WD",29202,28.7,NA,4000,433,4
"Gas","Jaguar Land Rover L","Land Rover","Range Rover Sport P400 MHEV",430,"3",6,"Auto(S8)",19,24,21,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2100,NA,"Standard SUV 4WD",29203,28.7,NA,4000,433,4
"Gas","Jaguar Land Rover L","Land Rover","Range Rover Sport SVR",410,"5",8,"Auto(S8)",15,20,16,"Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2750,NA,"Standard SUV 4WD",29213,21.3,NA,7250,540,3
"Gas","Jaguar Land Rover L","Land Rover","Range Rover SVA",220,"5",8,"Auto(S8)",14,19,16,"Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2750,NA,"Standard SUV 4WD",29198,20.1,NA,7250,569,3
"Gas","Toyota","LEXUS","GX 460",90,"4.6",8,"Auto(S6)",15,19,16,"Naturally Aspirated","SA","Semi-Automatic",6,"4","4-Wheel Drive","Gasoline (Premium Unleaded Required)",2750,NA,"Standard SUV 4WD",29806,NA,NA,7250,542,3
"Gas","Toyota","LEXUS","LX 600",131,"3.4",6,"Auto(S10)",17,22,19,"Turbocharged","SA","Semi-Automatic",10,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2350,NA,"Standard SUV 4WD",30634,NA,NA,5250,477,4
"Gas","Toyota","LEXUS","RX 450h AWD",34,"3.5",6,"Auto(AV-S6)",31,28,30,"Naturally Aspirated","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",6,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1500,NA,"Standard SUV 4WD",29671,NA,NA,1000,297,6
"Gas","Toyota","LEXUS","RX 450h L AWD",35,"3.5",6,"Auto(AV-S6)",29,28,29,"Naturally Aspirated","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",6,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1550,NA,"Standard SUV 4WD",29672,NA,NA,1250,305,6
"Gas","Ford Motor Company","Lincoln","AVIATOR AWD",166,"3",6,"Auto(S10)",17,24,20,"Turbocharged","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1750,NA,"Standard SUV 4WD",29780,NA,NA,2250,451,4
"Gas","Ford Motor Company","Lincoln","NAVIGATOR 4WD",239,"3.5",6,"Auto(S10)",16,22,18,"Turbocharged","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1950,NA,"Standard SUV 4WD",30873,NA,NA,3250,498,3
"Gas","Maserati","MASERATI","LEVANTE GT",41,"3",6,"Auto(A8)",16,22,18,"Turbocharged","A","Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2450,NA,"Standard SUV 4WD",29709,NA,NA,5750,495,3
"Gas","Maserati","MASERATI","LEVANTE MODENA",40,"3",6,"Auto(A8)",16,22,18,"Turbocharged","A","Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2450,NA,"Standard SUV 4WD",29710,NA,NA,5750,495,3
"Gas","Maserati","MASERATI","LEVANTE MODENA V8",45,"3.8",8,"Auto(A8)",13,20,16,"Turbocharged","A","Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2750,NA,"Standard SUV 4WD",29708,NA,NA,7250,562,3
"Gas","Maserati","MASERATI","LEVANTE TROFEO",46,"3.8",8,"Auto(A8)",13,20,16,"Turbocharged","A","Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2750,NA,"Standard SUV 4WD",29707,NA,NA,7250,562,3
"Gas","Mercedes-Benz","Mercedes-Benz","AMG G 63",440,"4",8,"Auto(A9)",13,16,14,"Turbocharged","A","Automatic",9,"4","4-Wheel Drive","Gasoline (Premium Unleaded Required)",3150,NA,"Standard SUV 4WD",31447,18.2,NA,9250,624,2
"Gas","Mercedes-Benz","Mercedes-Benz","AMG GLE 53 4MATIC+",431,"3",6,"Auto(A9)",18,22,19,"Other","A","Automatic",9,"4","4-Wheel Drive","Gasoline (Premium Unleaded Required)",2350,NA,"Standard SUV 4WD",30394,25.5,NA,5250,455,4
"Gas","Mercedes-Benz","Mercedes-Benz","AMG GLE 53 4MATIC+ (coupe)",432,"3",6,"Auto(A9)",17,21,19,"Other","A","Automatic",9,"4","4-Wheel Drive","Gasoline (Premium Unleaded Required)",2350,NA,"Standard SUV 4WD",30573,24.7,NA,5250,470,4
"Gas","Mercedes-Benz","Mercedes-Benz","AMG GLE 63 S 4MATIC+",401,"4",8,"Auto(A9)",15,19,16,"Turbocharged","A","Automatic",9,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2750,NA,"Standard SUV 4WD",31473,21.3,NA,7250,537,3
"Gas","Mercedes-Benz","Mercedes-Benz","AMG GLE 63 S 4MATIC+ (coupe)",400,"4",8,"Auto(A9)",15,19,16,"Turbocharged","A","Automatic",9,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2750,NA,"Standard SUV 4WD",31552,21.2,NA,7250,541,3
"Gas","Mercedes-Benz","Mercedes-Benz","AMG GLS 63 4MATIC+",403,"4",8,"Auto(A9)",14,18,15,"Turbocharged","A","Automatic",9,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2950,NA,"Standard SUV 4WD",31474,20,NA,8250,571,2
